0,1,2,3,4,5,6
subevent_1,1580,31.600%,1646.01,32.920%,66.01,4.18%
subevent_0,790,15.800%,745.89,14.918%,44.11,5.58%
subevent_2,1580,31.600%,1579.71,31.594%,0.29,0.02%
subevent_3,1050,21.000%,1041.24,20.825%,8.76,0.83%
