0,1,2,3,4,5,6
subevent_1,1580,31.600%,1583.22,31.664%,3.22,0.20%
subevent_0,790,15.800%,794.31,15.886%,4.31,0.55%
subevent_2,1580,31.600%,1582.22,31.644%,2.22,0.14%
subevent_3,1050,21.000%,1054.93,21.099%,4.93,0.47%
