0,1,2,3,4,5,6
subevent_0,3500,70.000%,3504.58,70.092%,4.58,0.13%
subevent_3,950,19.000%,970.50,19.410%,20.50,2.16%
subevent_1,500,10.000%,512.55,10.251%,12.55,2.51%
subevent_2,50,1.000%,63.11,1.262%,13.11,26.22%
